Column1;Column2;Column3;Column4;Column5
00.121.811/0003-02;POSTO SHOPPING CAR COMBUSTIVEIS LTDA.;RUA GASPAR SILVEIRA MARTINS,1500,HIGIENOPOLIS,SANTA CRUZ DO SUL,RS,BRAZIL;-29.70956770000002;-52.423282
93.489.243/0082-81;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;RUA VINTE E OITO DE SETEMBRO,1848,GOIAS,SANTA CRUZ DO SUL,RS,BRAZIL;-29.71643929999999;-52.44405390000001
02.906.922/0002-79;GIOVANE F. PICK & CIA. LTDA.;TRAVESSA VINICIUS DE MORAES,387,VILA SCHULTZ,SANTA CRUZ DO SUL,RS,BRAZIL;-29.71838800000001;-52.44546489999999
17.695.813/0024-32;JP SANTA LUCIA COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA NOSSA SENHORA MEDIANEIRA,1427,CENTRO,SANTA MARIA,RS,BRAZIL;-29.69549269999999;-53.80545940000001
17.695.813/0021-90;JP SANTA LUCIA COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA JOAO LUIZ POZZOBON,2145,KM 3,SANTA MARIA,RS,BRAZIL;-29.69220000000001;-53.78688310000001
00.162.288/0003-62;AUTO POSTO BITTENCOURT LTDA;AVENIDA BORGES DE MEDEIROS,1178,NOSSA SENHORA DO ROSARIO,SANTA MARIA,RS,BRAZIL;-29.68624659999999;-53.82212670000001
19.244.990/0002-12;AUTO POSTO PREMIUM LTDA;AVENIDA HELVIO BASSO,89,NOSSA SENHORA MEDIANEIRA,SANTA MARIA,RS,BRAZIL;-29.70324130000001;-53.8163581
95.591.608/0001-44;ARLINDO DOS SANTOS DUTRA COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA N SRA MEDIANEIRA,2219,,SANTA MARIA,RS,BRAZIL;-29.69069709999999;-53.80041209999998
19.139.482/0001-93;DSL COMERCIO DE COMBUSTIVEIS LTDA;ROD RSC-287,6495,CAMOBI,SANTA MARIA,RS,BRAZIL;-29.70581500000001;-53.72689399999998
00.404.231/0001-60;SIQUEIRA COMBUSTIVEIS LTDA;AVENIDA ANGELO BOLSON,738,MEDIANEIRA,SANTA MARIA,RS,BRAZIL;-29.7026782;-53.8180547
93.209.765/0475-04;WMS SUPERMERCADOS DO BRASIL LTDA.;AVENIDA GOVERNADOR WALTER JOBIM,376,PATRONATO,SANTA MARIA,RS,BRAZIL;-29.70081179999999;-53.82951509999998
10.221.722/0001-20;BUSS CEZAR COMERCIO DE COMBUSTIVEL LTDA;AVENIDA GOVERNADOR WALTER JOBIM,243,PATRONATO,SANTA MARIA,RS,BRAZIL;-29.7002746;-53.8315911
17.695.813/0018-94;JP SANTA LUCIA COMERCIO DE COMBUSTIVEIS LTDA;RUA BARAO DO TRIUNFO,965,NOSSA SENHORA DE FATIMA,SANTA MARIA,RS,BRAZIL;-29.68767180000001;-53.81620269999998
07.841.460/0001-91;J.A. COMERCIO DE COMBUSTIVEIS LTDA;RUA VENANCIO AIRES,2334,PASSO D'AREIA,SANTA MARIA,RS,BRAZIL;-29.68915340000002;-53.83241060000001
07.473.735/0168-51;SIM REDE DE POSTOS LTDA;AVENIDA PRESIDENTE JOAO BELCHIOR GOULART,1835,FLUMINENSE,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.88430550000001;-55.5225853
09.303.361/0001-81;LARRATEA COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ALMIRANTE TAMANDARE,1168,CENTRO,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.88956099999998;-55.54410939999999
02.554.226/0004-02;COMERCIAL DE COMBUSTIVEIS STAEVIE LTDA.;AVENIDA ALMIRANTE TAMANDAR?â,494,CENTRO,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.89390409999999;-55.53793740000001
00.114.130/0001-55;COMERCIAL DE COMBUSTIVEIS TAMANDARE LTDA;RUA GAL. DALTRO FILHO,487,CENTRO,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.89503709999999;-55.52596270000001
14.742.132/0002-84;DE SOUZA STAEVIE & CIA. LTDA.;RUA URUGUAI,1898,HIDRAULICA,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.89637990000001;-55.53230719999999
14.689.993/0001-65;TRANSDENARDI TRANSPORTES E COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ALMIRANTE SALDANHA DA GAMA,2406,PRADO,SANTANA DO LIVRAMENTO,RS,BRAZIL;-30.86464279999998;-55.54365459999999
04.265.280/0001-10;AUTO POSTO EXPEDICION?ÅRIO LTDA.;AVENIDA EXPEDICIONARIO WEBER,734,CENTRO,SANTA ROSA,RS,BRAZIL;-27.8644259;-54.46872379999999
03.569.721/0001-05;M & M COMERCIO E DERIVADOS DE PETROLEO LTDA;RUA JOAO DAHNE,857,CENTRO,SANTA ROSA,RS,BRAZIL;-27.87097599999999;-54.48853
93.489.243/0066-61;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;RODOVIA RS-344,1600,TIMBAUVA,SANTA ROSA,RS,BRAZIL;-27.85519610000001;-54.49489759999999
17.800.754/0001-29;GAD COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA RIO BRANCO,705,CENTRO,SANTA ROSA,RS,BRAZIL;-27.86921409999999;-54.4792699
08.632.696/0001-80;V. R. SCHNEIDER & CIA LTDA;AVENIDA BORGES DE MEDEIROS,900,CENTRO,SANTA ROSA,RS,BRAZIL;-27.87903319999998;-54.4919165
93.884.450/0001-75;FLAVIA P.SCHNEIDER EM RECUPERACAO JUDICIAL LTDA;AVENIDA BORGES DE MEDEIROS,39,CENTRO,SANTA ROSA,RS,BRAZIL;-27.8742636;-54.4859945
95.425.369/0024-49;COMERCIO DE COMBUSTIVEIS NEVOEIRO LTDA;RODOVIA RS 344,S/N,HALLER,SANTO ANGELO,RS,BRAZIL;-27.9497829;-54.4292404
87.723.417/0001-60;POSTO SANTA TEREZINHA LTDA;RUA 25 DE JULHO,40,CENTRO,SANTO ANGELO,RS,BRAZIL;-28.3032142;-54.26513489999999
07.424.521/0001-15;AUTO POSTO KAIRA LTDA;RUA DOS IMIGRANTES,249,OLIVEIRA,SANTO ANGELO,RS,BRAZIL;-28.30543209999998;-54.27244580000001
87.723.417/0003-22;POSTO SANTA TEREZINHA LTDA;RUA MARECHAL FLORIANO,2610,CENTRO,SANTO ANGELO,RS,BRAZIL;-28.29057790000002;-54.2606321
87.723.417/0008-37;POSTO SANTA TEREZINHA LTDA;AVENIDA GETULIO VARGAS,3636,CENTRO NORTE,SANTO ANGELO,RS,BRAZIL;-28.2816258;-54.26660839999999
90.293.390/0001-28;COMERCIAL DE COMBUSTIVEIS LONDERO LTDA.;RUA QUINZE DE NOVEMBRO,904,CENTRO,SANTO ANGELO,RS,BRAZIL;-28.3074329;-54.26392749999999
93.417.202/0001-14;VACACAI COMBUSTIVEIS & LUBRIFICANTES LTDA;RUA DR FRANCISCO LEIVAS,566,CENTRO,SAO GABRIEL,RS,BRAZIL;-30.33952489999998;-54.31559240000001
07.004.809/0002-11;POSTO BATOVI COMERCIAL - RS COMBUSTIVEIS E DERIVADOS LTDA;RUA MAURICIO CARDOSO,69,CENTRO,SAO GABRIEL,RS,BRAZIL;-30.34494169999999;-54.32801439999999
90.589.698/0005-49;GBI COMBUSTIVEIS LTDA.;RUA CELESTINO CAVALHEIRO,139,CENTRO,SAO GABRIEL,RS,BRAZIL;-30.34313900000001;-54.32440659999998
07.473.735/0159-60;SIM REDE DE POSTOS LTDA;RODOVIA BR-290,5759,BELA VISTA,SAO GABRIEL,RS,BRAZIL;-30.35372749999999;-54.33215459999999
05.238.312/0001-51;ABASTECEDORA DE COMBUSTIVEIS BR 116 EIRELI;AVENIDA FEITORIA,600,BAIRRO SO JOSE,SAO LEOPOLDO,RS,BRAZIL;-29.76793309999999;-51.13007870000001
22.155.409/0001-10;ABASTECEDORA DE COMBUSTIVEIS CENTERSUL LTDA;RUA FREDERICO WOLFENBUTTEL,229,CENTRO,SAO LEOPOLDO,RS,BRAZIL;-29.77411949999999;-51.1455917
11.272.674/0001-61;PETROSINOS COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA SENADOR SALGADO FILHO,1670,SCHARLAU,SAO LEOPOLDO,RS,BRAZIL;-29.74401729999999;-51.1515561
97.078.463/0047-90;COOPERATIVA TRITICOLA REGIONAL SAOLUIZENSE LTDA;RODOVIA BR 285 KM 566,S/N,SUBURBIO,SAO LUIZ GONZAGA,RS,BRAZIL;-28.41701080000001;-54.92726649999999
14.858.382/0001-01;AVILA E MASSUDA PRODUTOS DE PETROLEO LTDA;AVENIDA SENADOR PINHEIRO MACHADO,4640,AGRICOLA,SAO LUIZ GONZAGA,RS,BRAZIL;-28.41140880000001;-54.93808419999999
54.113.100/0001-53;ROBERTO KLUGE LTDA;AVENIDA SENADOR PINHEIRO MACHADO,1548,CENTRO,SAO LUIZ GONZAGA,RS,BRAZIL;-28.40540300000001;-54.96886569999998
17.188.823/0001-95;SLG - COMERCIO DE COMBUSTIVEIS MILENIUM LTDA;RUA SAO JOAO,2670,MONSENHOR WOLSKI,SAO LUIZ GONZAGA,RS,BRAZIL;-28.41694269999999;-54.96399679999998
06.287.728/0004-75;REDE DE POSTOS PARATI LTDA;RODOVIA BR 285 KM 568,SN,MONSENHOR WOLSKI,SAO LUIZ GONZAGA,RS,BRAZIL;-28.41701080000001;-54.92726649999999
96.735.022/0003-30;AUTO SERVICO LINDOLFO COLLOR LTDA;RODOVIA RS-239,4051,SANTA FE,SAPIRANGA,RS,BRAZIL;-29.64457959999999;-51.01552190000001
22.435.951/0003-98;AFG COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA GENUINO SAMPAIO,78,CENTRO,SAPIRANGA,RS,BRAZIL;-29.6384463;-51.00185410000001
27.691.928/0001-16;AUTO POSTO SETE LTDA;RUA MAJOR BENTO ALVES,1347,SETE DE SETEMBRO,SAPIRANGA,RS,BRAZIL;-29.63642350000001;-50.98714749999998
96.735.022/0001-79;AUTO SERVICO LINDOLFO COLLOR LTDA;RODOVIA RS-239,4020,CENTRO,SAPIRANGA,RS,BRAZIL;-29.64369239999999;-51.01510789999998
03.798.177/0002-54;QUINTINO E LEAO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA JOAO PEREIRA DE VARGAS,1413,PASQUALINI,SAPUCAIA DO SUL,RS,BRAZIL;-29.83314169999999;-51.1422023
11.393.320/0009-22;AUTO POSTO ALMIRANTE LTDA;AVENIDA LUIZ PASTEUR - DE 2602 A 13200 - LADO PAR (LADO I,4799,WALDEREZ,SAPUCAIA DO SUL,RS,BRAZIL;-29.8327751;-51.1654946
27.858.156/0001-64;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA;AVENIDA LUCIO BITTENCOURT,50,CENTRO,SAPUCAIA DO SUL,RS,BRAZIL;-29.81980160000001;-51.1494691
19.588.456/0001-42;POSTO ZOOLOGICO LTDA;RODOVIA BR 116,750,TRES PORTOS,SAPUCAIA DO SUL,RS,BRAZIL;-29.8016969;-51.16658549999999
04.357.437/0003-08;COMERCIAL LE MANS TRANSPORTES E SERVICOS LTDA;AVENIDA JOAO PEREIRA DE VARGAS,915,CAMBOIM,SAPUCAIA DO SUL,RS,BRAZIL;-29.82974669999998;-51.1435362
03.798.177/0003-35;QUINTINO E LEAO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA JOAO PEREIRA DE VARGAS,2017,NOVA SAPUCAIA,SAPUCAIA DO SUL,RS,BRAZIL;-29.83765149999999;-51.13991140000002
45.543.915/0542-73;CARREFOUR COMERCIO E INDUSTRIA LTDA;RODOVIA BR 116,958,COHAB,SAPUCAIA DO SUL,RS,BRAZIL;-29.80614940000001;-51.16505189999998
33.753.491/0001-09;MARAVILHA POSTO DE COMBUSTIVEIS LTDA;RODOVIA RS 389 KM 88 ESTRADA DO MAR,SN,FAXINAL,TORRES,RS,BRAZIL;-29.6396924;-49.96811900000001
02.670.376/0001-39;ABASTECEDORA DE COMBUSTIVEIS ENGENHO VELHO LTDA;AVENIDA CASTELO BRANCO,1051,ENGENHO VELHO,TORRES,RS,BRAZIL;-29.3288726;-49.74688129999998
07.473.735/0062-01;SIM REDE DE POSTOS LTDA;AVENIDA CASTELO BRANCO,395,IGRA,TORRES,RS,BRAZIL;-29.33069369999998;-49.74184149999999
33.804.365/0001-28;REDE AUTO POSTO SETE EIRELI;RUA JOAQUIM PORTO,1348,CENTRO,TORRES,RS,BRAZIL;-29.33478109999999;-49.73573840000001
07.473.735/0152-94;SIM REDE DE POSTOS LTDA;RODOVIA BR-290,S/N,AEROPORTO,URUGUAIANA,RS,BRAZIL;-30.36054250000002;-53.6329159
04.780.762/0003-70;POSTO SAO MATHEUS COMERCIO DE COMBUSTIVEIS LTDA;RUA DUQUE DE CAXIAS,2138,CENTRO,URUGUAIANA,RS,BRAZIL;-29.75853499999999;-57.08667269999999
93.489.243/0094-15;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;AVENIDA GENERAL JOSE DE SAN MARTIN,3700,DISTRITO RODOVIARIO,URUGUAIANA,RS,BRAZIL;-29.77138669999999;-57.05024030000001
05.823.317/0001-41;MANOS COMERCIO DE COMBUSTIVEIS, PNEUS, PECAS E ACESSORIOS LTDA;RUA 15 DE NOVEMBRO,4700,CENTRO,URUGUAIANA,RS,BRAZIL;-29.78655359999999;-57.09012079999999
04.780.762/0001-09;POSTO SAO MATHEUS COMERCIO DE COMBUSTIVEIS LTDA;ESTRADA EST BR 472,360,SANTO INACIO,URUGUAIANA,RS,BRAZIL;-29.7663254;-57.04919059999998
87.540.225/0004-61;J A LIMA & CIA LTDA;ESTRADA BR 290 KM 714,SN,INTERIOR,URUGUAIANA,RS,BRAZIL;-29.77565269999999;-57.04185839999999
31.625.772/0002-23;TS COMERCIO DE COMBUSTIVEIS LTDA.;RUA GENERAL FLORES DA CUNHA,2397,SAO JOAO,URUGUAIANA,RS,BRAZIL;-29.7606917;-57.07968700000001
31.625.772/0001-42;TS COMERCIO DE COMBUSTIVEIS LTDA.;RUA SANTOS DUMONT,4001,CIDADE ALEGRIA,URUGUAIANA,RS,BRAZIL;-29.77672899999999;-57.06600599999999
07.473.735/0207-00;SIM REDE DE POSTOS LTDA;AVENIDA MILITAR,2484,JARDIM AMERICA,VACARIA,RS,BRAZIL;-28.50058269999999;-50.95084249999999
05.444.847/0001-89;TELMO CLEMENTE GUIZOLFI & FILHO LTDA.;RUA ASSIS BRASIL,752,PETROPOLIS,VACARIA,RS,BRAZIL;-28.51346069999999;-50.9445948
04.596.456/0008-93;ANDEBRAZ MEGA POSTOS LTDA;ESTRADA BR 116,S/N,INDUSTRIAL,VACARIA,RS,BRAZIL;-18.67610339999999;-41.9888488
01.991.461/0039-09;S S COMERCIO DE COMBUSTIVEIS SA;RUA INACIA VIEIRA,1247,SANTA TEREZINHA,VACARIA,RS,BRAZIL;-28.5063029;-50.93341029999999
07.473.735/0100-63;SIM REDE DE POSTOS LTDA;ESTRADA FEDERAL BR 116,9126,SANTA TEREZINHA,VACARIA,RS,BRAZIL;-28.5045719;-50.9246187
04.596.456/0009-74;ANDEBRAZ MEGA POSTOS LTDA;AVENIDA PRESIDENTE JUCELINO KUBITSCHEK DE OLIVEIRA,6090,VENETO,VACARIA,RS,BRAZIL;-28.52341089999999;-50.94553010000001
07.473.735/0043-30;SIM REDE DE POSTOS LTDA;ESTRADA BR 116 KM 37,9933,MONTE CLARO,VACARIA,RS,BRAZIL;-28.4994073;-50.91903860000002
27.695.224/0001-11;AEK COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA TAPIR ROCHA,6580,SAO LUCAS,VIAMAO,RS,BRAZIL;-30.0894956;-51.0617901
12.321.423/0001-92;AUTO POSTO PARAISO LTDA;AVENIDA CEL. MARCOS DE ANDRADE,72,CENTRO,VIAMAO,RS,BRAZIL;-30.08295090000001;-51.0290946
47.199.932/0001-79;3P REDE DE POSTOS LTDA;RODOVIA RS-118,2630,TARUMA,VIAMAO,RS,BRAZIL;-30.0576255;-51.02306499999997
98.749.864/0001-05;FIGUEIRA CENTRO COMERCIO E DERIVADOS DE COMBUSTIVEIS LTDA;RUA BENTO GONCALVES,1295,CENTRO,VIAMAO,RS,BRAZIL;-30.08010759999999;-51.02350819999997
05.298.376/0003-00;RIZZOTTO & CIA LTDA;RUA FULVIO FURTADO,1387,ALTO FELIZ,ARARANGUA,SC,BRAZIL;-28.95808490000001;-49.4923617
05.298.376/0006-52;RIZZOTTO & CIA LTDA;ALAMEDA ASCENDINO MORAES DE SA,897,CIDADE ALTA,ARARANGUA,SC,BRAZIL;-28.94354259999999;-49.50107560000001
01.387.686/0002-69;REDE FURNAS COMERCIO DE COMBUSTIVEIS LTDA;RUA JOSE MANOEL GOMES,4260,SANGA DA TOCA,ARARANGUA,SC,BRAZIL;-29.00978299999999;-49.57239290000001
05.298.376/0008-14;RIZZOTTO & CIA LTDA;RUA SEVERINO JOSE DE SOUZA,41,CIDADE ALTA,ARARANGUA,SC,BRAZIL;-28.93914050000001;-49.49794639999999
05.298.376/0002-29;RIZZOTTO & CIA LTDA;AVENIDA SETE DE SETEMBRO,520,CIDADE ALTA,ARARANGUA,SC,BRAZIL;-28.94342090000002;-49.49296390000001
05.298.376/0004-90;RIZZOTTO & CIA LTDA;RUA GETULIO VARGAS,3000,JARDIM DAS AVENIDAS,ARARANGUA,SC,BRAZIL;-28.95126060000002;-49.46445549999999
05.298.376/0007-33;RIZZOTTO & CIA LTDA;RUA EXPEDICIONARIO IRACY LUCHINA,855,CENTRO,ARARANGUA,SC,BRAZIL;-28.93827269999999;-49.4792975
02.781.476/0001-32;MARTINI COMERCIO DE COMBUSTIVEIS LTDA;RUA POMERODE,677,SALTO DO NORTE,BLUMENAU,SC,BRAZIL;-26.87591259999999;-49.10342359999998
04.110.143/0001-07;AUTO POSTO ANEL VIARIO NORTE EIRELI;RUA REPUBLICA ARGENTINA,2801,PONTA AGUDA,BLUMENAU,SC,BRAZIL;-26.9030612;-49.0463902
31.603.614/0001-91;POSTO DE COMBUSTIVEIS MAX LTDA;RUA BENJAMIN CONSTANT,1320,ESCOLA AGRICOLA,BLUMENAU,SC,BRAZIL;-26.8983508;-49.09882410000001
31.713.751/0003-40;FISCHER COMBUSTIVEL LTDA;RUA DOIS DE SETEMBRO,4501,ITOUPAVA NORTE,BLUMENAU,SC,BRAZIL;-26.87444450000001;-49.08820600000002
02.570.912/0001-24;POSTO DE SERVICOS BR BLU LTDA;RUA GENERAL OSORIO,1341,VELHA,BLUMENAU,SC,BRAZIL;-26.9154491;-49.1093444
03.067.669/0001-99;AUTO POSTO NB LTDA;RUA FREI ESTANISLAU SCHAETTE,676,ASILO,BLUMENAU,SC,BRAZIL;-26.9118915;-49.09911539999999
03.546.713/0001-43;IZIDORO COMBUSTIVEIS EIRELI;RUA BAHIA,5215,SALTO WEISSBACH,BLUMENAU,SC,BRAZIL;-26.8933065;-49.12694029999999
22.872.153/0001-61;AUTO POSTO VM LTDA;RUA DAS MISSOES,2020,PONTA AGUDA,BLUMENAU,SC,BRAZIL;-26.89824559999999;-49.05871949999999
05.646.117/0001-60;POSTO Z20 LTDA;RUA GUSTAVO ZIMMERMANN,3277,ITOUPAVA CENTRAL,BLUMENAU,SC,BRAZIL;-26.82329329999999;-49.08707049999997
07.825.040/0001-11;AUTO POSTO BELA JOIA LTDA.;RUA ANTONIO DA VEIGA,740,VICTOR KONDER,BLUMENAU,SC,BRAZIL;-26.90936300000001;-49.082107
31.713.751/0002-60;FISCHER COMBUSTIVEL LTDA;RUA SETE DE SETEMBRO,780,CENTRO,BLUMENAU,SC,BRAZIL;-26.92226829999999;-49.0645269
34.304.433/0001-52;AUTO POSTO FORTALEZA LTDA;RUA FRITZ KOEGLER,575,FORTALEZA,BLUMENAU,SC,BRAZIL;-26.8732283;-49.0706612
17.942.845/0001-07;OCTOBERPOSTO COMERCIO DE COMBUSTIVEIS LTDA;RUA HERMANN HUSCHER,2969,VALPARAISO,BLUMENAU,SC,BRAZIL;-26.9493206;-49.07577989999998
02.714.732/0001-79;POSTO ITOUPAVAZINHA LTDA;RUA FREDERICO JENSEN,1080,ITOUPAVAZINHA,BLUMENAU,SC,BRAZIL;-26.86000680000001;-49.09663299999999
05.500.480/0001-73;POSTO CACADORES LTDA.;RUA DOS CACADORES,3604,VELHA,BLUMENAU,SC,BRAZIL;-26.93236419999999;-49.1309727
14.495.483/0001-57;AUTO POSTO R&R MALUCHE LTDA;AVENIDA DOM JOAQUIM,421,JARDIM MALUCHE,BRUSQUE,SC,BRAZIL;-27.1059712;-48.92032169999998
03.796.423/0001-58;SOUZA FILHO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA OTTO RENAUX,24,CENTRO,BRUSQUE,SC,BRAZIL;-27.09405749999998;-48.91231519999999
76.299.429/0002-74;ARIBERTO TRIDAPALLI;AVENIDA OTTO RENAUX,485,S?ÉO LUIZ,BRUSQUE,SC,BRAZIL;-27.08491749999999;-48.9119255
05.501.534/0001-15;AUTO POSTO LIMEIRA LTDA;RUA ALBERTO MULLER,900,LIMEIRA,BRUSQUE,SC,BRAZIL;-27.07019710000001;-48.8685175
03.544.514/0001-04;AUTO POSTO JEEP?ÉO LTDA;RUA GUILHERME WEGNER,25,S?ÉO LUIZ,BRUSQUE,SC,BRAZIL;-27.07908320000001;-48.90823510000001
35.973.506/0001-61;MENEGATTI BRUSQUE COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA IVO SILVEIRA,7211,BATEAS,BRUSQUE,SC,BRAZIL;-27.02395640000001;-48.88393009999998
34.530.800/0001-36;POSTO R&R CENTRO LTDA;RUA BARAO DO RIO BRANCO,165,CENTRO,BRUSQUE,SC,BRAZIL;-27.09406360000001;-48.9109809
03.782.332/0001-63;POSTO CARAVELLAS LTDA;RUA FELIPE SCHMIDT,341,CENTRO,BRUSQUE,SC,BRAZIL;-27.0886084;-48.9146676
00.577.709/0001-54;AUTO POSTO PINOTTI LTDA;RUA AUGUSTO KLOPOTH,751,CENTRO,BRUSQUE,SC,BRAZIL;-27.15488880000001;-48.90147400000001
16.581.045/0013-70;POSTO SONHO MEU LTDA;RUA ERNESTO BIANCHINI,520,RIO BRANCO - URBANO,BRUSQUE,SC,BRAZIL;-27.12768919999999;-48.94361000000001
33.258.491/0001-24;AUTO POSTO VERENKA 05 LTDA;AVENIDA ENGENHEIRO LOURENCO FAORO,5005,AEROPORTO,CACADOR,SC,BRAZIL;-26.79142360000001;-50.95808890000001
02.935.447/0001-88;AUTO POSTO NOSSA SENHORA APARECIDA LTDA;RUA CARLOS SPERANCA,267,CENTRO,CACADOR,SC,BRAZIL;-26.77623;-51.0137689
02.737.743/0001-74;AUTO POSTO RIO DO PEIXE LTDA;RODOVIA SC 451,3550,FIGUEROA,CACADOR,SC,BRAZIL;-26.78079009999999;-51.04804949999999
37.259.863/0001-98;AUTO POSTO VIA CENTER COMERCIO DE COMBUSTIVEIS LTDA;RUA DOUTOR ALTAMIRO GUIMARAES,63,CENTRO,CACADOR,SC,BRAZIL;-26.77595650000001;-51.0210167
25.138.908/0001-97;SLD COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA MUNICIPAL HONORINO MORO,1410,ALTO BONITO,CACADOR,SC,BRAZIL;-26.79020309999999;-51.00148279999998
73.650.988/0002-99;BORTOLI, ARGENTA & CIA.LTDA.;RUA SENADOR SALGADO FILHO,782,CENTRO,CACADOR,SC,BRAZIL;-26.7806791;-51.0051066
73.650.988/0001-08;BORTOLI, ARGENTA & CIA.LTDA.;RUA ALTAMIRO GUIMARAES,29,SANTELMO,CACADOR,SC,BRAZIL;-26.76912089999998;-51.01765769999999
13.241.662/0001-03;AUTO POSTO AG9 LTDA;AVENIDA ENGENHEIRO LOURENCO FAORO 2515 KM 2,08,S/N,SAO CRISTOVAO,CACADOR,SC,BRAZIL;-26.7863251;-50.9701306
02.779.800/0001-88;AUTO POSTO D R M LTDA;RUA SAO PEDRO,1011,S?ÉO CRIST?ìV?ÉO,CHAPECO,SC,BRAZIL;-27.09522950000001;-52.6270342
38.542.906/0001-00;COMERCIO DE COMBUSTIVEL WW LTDA;AVENIDA NEREU RAMOS,SN,SEMINARIO,CHAPECO,SC,BRAZIL;-27.1260839;-52.60611589999998
06.175.495/0001-76;GAMBATTO PARTICIPA?á?ïES LTDA;AVENIDA FERNANDO MACHADO - D,1985,SAO CRISTOVAO,CHAPECO,SC,BRAZIL;-27.07239759999998;-52.6257843
03.714.502/0001-72;POSTO DE COMBUSTIVEL GASPARI LTDA;RUA PLINIO ARLINDO DE NES-ACESSO BR 282,5900D,TREVO,CHAPECO,SC,BRAZIL;-27.10326800000001;-52.60553509999999
02.764.087/0001-07;AUTO POSTO MEGA LTDA;RUA MARECHAL DEODORO DA FONSECA,616,CENTRO,CHAPECO,SC,BRAZIL;-27.09924089999998;-52.60950359999999
08.981.807/0001-64;AUTO POSTO GALLI LTDA;AVENIDA NEREU RAMOS,820,CENTRO,CHAPECO,SC,BRAZIL;-27.1117068;-52.61058650000002
08.969.066/0001-04;AUTO POSTO VOLPATO LTDA.;RUA MARTINHO LUTERO,390-E,SAO CRISTOVAO,CHAPECO,SC,BRAZIL;-27.0854927;-52.6254983
23.448.964/0020-65;MP POSTOS E LOGISTICA LTDA;AVENIDA FERNANDO MACHADO,375-D,CENTRO,CHAPECO,SC,BRAZIL;-27.10199850000001;-52.6173164
23.448.964/0019-21;MP POSTOS E LOGISTICA LTDA;AVENIDA GETULIO DORNELES VARGAS  N,3019-N,LIDER,CHAPECO,SC,BRAZIL;-27.0779643;-52.6221177
06.010.428/0001-00;POSTO MILAO LTDA;AVENIDA SENADOR ATILIO FONTANA,2050,EFAPI,CHAPECO,SC,BRAZIL;-27.0966962;-52.66639110000001
83.085.902/0001-03;COOPERATIVA DOS TRANSPORTADORES DO OESTE CATARINENSE - COTRAOCA;RUA CAMAQUA,111,LIDER,CHAPECO,SC,BRAZIL;-27.06937149999998;-52.62278539999999
03.090.176/0001-70;AUTO POSTO PORTAL CIDADE LTDA;RUA CONDA,670,SANTA MARIA,CHAPECO,SC,BRAZIL;-27.1092894;-52.6067817
01.818.118/0001-94;COMERCIO DE COMBUSTIVEL E TRANSPORTES PERIZZOLO LTDA;RUA ATALIPIO MAGARINOS,133,CENTRO,CONCORDIA,SC,BRAZIL;-27.2322079;-52.02487470000001
18.171.248/0001-80;POSTO PREMIUM - SAO CRISTOVAO LTDA;RUA TANCREDO DE ALMEIDA NEVES,3940,SAO CRISTOVAO,CONCORDIA,SC,BRAZIL;-27.227653;-51.98208710000001
14.169.763/0002-56;COMERCIO DE COMBUSTIVEIS STANG LTDA;RUA TANCREDO DE ALMEIDA NEVES,4797,SAO CRISTOVAO,CONCORDIA,SC,BRAZIL;-27.225085;-51.9727389
04.949.391/0001-46;COMERCIO DE COMBUSTIVEL PERIZZOLO EIRELI;RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,1786,SANTA CRUZ,CONCORDIA,SC,BRAZIL;-27.2182051;-52.0397677
07.285.412/0001-64;COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES PERIZZOLO LTDA;RUA GETULIO VARGAS,261,CENTRO,CONCORDIA,SC,BRAZIL;-27.23166530000001;-52.0257191
27.742.955/0001-70;COMERCIO DE COMBUSTIVEIS SAO PEDRO LTDA;AVENIDA CENTENARIO,6500,JARDIM MARISTELA,CRICIUMA,SC,BRAZIL;-28.68577449999999;-49.34454210000001
