id,cnpj,endereco,estado,lat,lon,municipio,nome,cidade,bairro,cep,numero,fonte_coordenada
18918,02.234.943/0005-38,AVENIDA MINISTRO OLAVO DRUMMOND,MG,-19.5697426,-46.9557989,,POSTOS ALPA LTDA,ARAXA,AEROPORTO,38180-400,500,Manual
19559,37.461.683/0001-94,AVENIDA SENADOR MONTANDON,MG,-19.60155810000001,-46.9399334,,AUTO POSTO BRANQUINHO LTDA,ARAXA,CENTRO,38183-214,950,MANUAL
14452,45.394.157/0001-87,RUA SENA MADUREIRA,MG,-21.2142378,-43.76787569999999,,POSTO DAS FLORES LTDA,BARBACENA,PONTILHAO,36202-360,310,MANUAL
14025,45.458.225/0001-24,PRACA ADRIANO DE OLIVEIRA,MG,-21.225198,-43.77150169999999,,COMBUSTIVEIS BARAO LTDA,BARBACENA,SAO JOSE,36205-001,18,MANUAL
14118,45.397.068/0001-94,RUA SETE DE SETEMBRO,MG,-21.2199664,-43.77001949999999,,POSTO SETE DE SETEMBRO LTDA,BARBACENA,CENTRO,36200-078,819,MANUAL
17176,05.418.619/0025-01,RUA BENJAMIN CONSTANT,MG,-21.2160475,-43.7696884,,COMERCIO E DISTRIBUICAO SALES LTDA,BARBACENA,CENTRO,36200-056,200,Manual
15525,03.478.410/0001-30,RUA CRUZ DAS ALMAS,MG,-21.22620530000001,-43.75517980000001,,SOCIEDADE COMERCIAL NEVES E MIRANDA LTDA,BARBACENA,SAO JOSE,36205-126,1295,MANUAL
19255,45.458.485/0001-08,RUA JOSE BONIFACIO,MG,-21.227416,-43.77571799999998,,COMBUSTIVEL JOSE BONIFACIO LTDA,BARBACENA,CENTRO,36200-106,180,MANUAL
16423,42.435.109/0001-00,RUA BARAO DO TRIUNFO,MG,-21.2302013,-43.771913,,POSTO SBT 7 BARBACENA LTDA,BARBACENA,SAO GERALDO,36200-372,220,Manual
17766,19.590.280/0001-63,RUA HENRIQUE DINIZ,MG,-21.21222979999999,-43.7710587,,POSTO MIRANDA LTDA,BARBACENA,CENTRO,36202-370,45,MANUAL
17583,04.760.870/0001-10,RODOVIA BR 040,MG,-18.72202830000001,-44.94306019999999,,GNV CABANA LTDA,BARBACENA,CAIÃARAS,36205-666,S/N,MANUAL
17749,11.410.126/0001-50,RUA DOM JOAO ANTONIO DOS SANTOS,MG,-19.92193029999999,-43.98662480000001,,MACEDO & MACEDO POSTOS E SERVICOS LTDA.,BELO HORIZONTE,CORACAO EUCARISTICO,30535-530,195,MANUAL
17940,17.162.629/0001-30,AVENIDA PRESIDENTE ANTONIO CARLOS,MG,-19.88089790000001,-43.95102,,POSTO COELHO LTDA,BELO HORIZONTE,CACHOERINHA,31210-800,3550,MANUAL
16791,17.365.867/0001-43,AVENIDA CORONEL JOSE BENJAMIM,MG,-19.91948339999999,-43.9693341,,POSTO QUICK LTDA,BELO HORIZONTE,PADRE EUSTAQUIO,30720-430,17,MANUAL
15897,07.946.419/0001-80,RUA PARA DE MINAS,MG,-19.91469250000001,-43.98417639999999,,AGUIA IV COMERCIO DE COMBUSTIVEIS LTDA,BELO HORIZONTE,PADRE EUSTAQUIO,30730-440,320,MANUAL
16568,38.619.219/0001-46,AVENIDA TEREZA CRISTINA,MG,-19.9230579,-43.9793924,,POSTO JUPITER LTDA,BELO HORIZONTE,PADRE EUSTAQUIO,30720-230,2850,MANUAL
16736,18.742.536/0001-48,AVENIDA PEDRO II,MG,-19.9128155,-43.9784369,,POSTO WAP LTDA,BELO HORIZONTE,VILA FUTURO,30720-460,4091,Manual
17555,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,MG,-19.9168764,-43.965058,,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,BELO HORIZONTE,CARLOS PRATES,30710-640,820,Manual
16144,40.877.182/0001-06,AVENIDA VEREADOR CICERO ILDEFONSO,MG,-19.9284005,-43.99460199999999,,AUTO POSTO ACELERA 2 LTDA,BELO HORIZONTE,CORACAO EUCARISTICO,30530-000,176,MANUAL
19854,00.247.861/0001-79,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,MG,-19.9191203,-43.999407,,POSTO BRUNA LTDA.,BELO HORIZONTE,DOM BOSCO,30850-453,11333,Manual
18209,19.380.393/0001-34,RUA PADRE EUSTAQUIO,MG,-19.91485460000001,-43.97671199999998,,POSTO DOM BOSCO LTDA,BELO HORIZONTE,PADRE EUSTAQUIO,30720-100,2556,MANUAL
15201,38.471.934/0001-84,RODOVIA CAMILO TEIXEIRA DA COSTA,MG,-19.84317150000002,-43.91388560000001,,COMERCIAL DIAS VIEIRA LTDA,BELO HORIZONTE,TUPI B,31844-560,555,MANUAL
14238,65.131.195/0001-54,AVENIDA GUARAPARI,MG,-19.8369338,-43.9759469,,POSTO GUARAPARI LTDA,BELO HORIZONTE,SANTA AMELIA,31560-300,1201,Manual
18492,21.546.429/0001-59,AVENIDA DR CRISTIANO GUIMARAES,MG,-19.83983689999999,-43.95102040000001,,PLANALTO POSTO DE SERVICO LTDA,BELO HORIZONTE,PLANALTO,31720-300,2329,MANUAL
18927,41.214.699/0001-70,AVENIDA PRESIDENTE ANTONIO CARLOS,MG,-19.85834959999999,-43.9594152,,SAO LUIS COMBUSTIVEIS LTDA,BELO HORIZONTE,AEROPORTO,31270-654,7412,MANUAL
15229,26.079.200/0001-75,AVENIDA DOM PEDRO I,MG,-19.83252629999999,-43.96306219999999,,POSTO BRUNINHA LTDA,BELO HORIZONTE,ITAPOA,31710-000,1680,MANUAL
16157,20.757.282/0001-83,AVENIDA ANTONIO CARLOS,MG,-19.8633134,-43.9575434,,POSTO TROPICO LTDA,BELO HORIZONTE,PAMPULHA,31270-000,6640,Manual
19818,17.968.553/0001-35,RUA IZABEL BUENO,MG,-19.8697158,-43.9492842,,JR COMERCIO E PRESTACAO DE SERVICOS LTDA,BELO HORIZONTE,UNIVERSITARIO,31255-324,20,Manual
19630,03.911.603/0001-33,RUA JOSE CLETO,MG,-19.871286,-43.9428592,,POSTO TRANCOSO LTDA,BELO HORIZONTE,SANTA CRUZ,31155-290,1232,Manual
15838,46.366.000/0001-00,RODOVIA BR-381 FERNAO DIAS,MG,-19.9588464,-44.06658659999999,,POSTO VILA DALLAS LTDA,BETIM,DISTRITO INDUSTRIAL JARDIM PIEMONT NORTE,32689-898,S/N,MANUAL
19358,32.460.010/0001-04,AVENIDA JUIZ MARCO TULIO ISAAC,MG,-19.9582489,-44.19071009999999,,AUTO POSTO E CENTRO AUTOMOTIVO MONTE CARMO LTDA,BETIM,INGA ALTO,32604-345,1119,MANUAL
19275,38.143.064/0001-14,ESTRADA CONTORNO DA PETROBRAS,MG,-19.96947890000002,-44.0997341,,TNE COMBUSTIVEIS REFINARIA LTDA,BETIM,DISTRITO INDUSTRIAL PAULO CAMILO SUL,32669-500,1436,MANUAL
16463,32.459.533/0001-22,AVENIDA JUVENCIO GOMES DE AZEVEDO,MG,-19.95756779999999,-44.1365328,,VALLE PETRO COMERCIO DE PETROLEO LTDA.,BETIM,PAULO CAMILO,32667-560,41,MANUAL
16063,08.077.863/0001-79,AVENIDA CAMPO DE OURIQUE,MG,-19.94938859999999,-44.15789789999999,,POSTO ALTEROSA LTDA,BETIM,JARDIM ALTEROSA,32660-000,1265,MANUAL
16551,32.633.099/0001-55,AVENIDA TAPAJOS,MG,-19.9437903,-44.13371480000001,,TAPAJOS POSTO DE COMBUSTIVEL LTDA,BETIM,AMARANTE,32676-040,2586,MANUAL
16709,27.650.424/0001-58,RODOVIA BR-381 FERNAO DIAS,MG,-19.96020940000001,-44.0718238,,POSTO PE LIBERIO LTDA,BETIM,DISTRITO INDUSTRIAL JARDIM PIEMONT SUL,32669-895,SN,MANUAL
18508,25.074.714/0001-75,AVENIDA JUIZ MARCO TULIO ISAAC,MG,-19.96376639999999,-44.19580239999998,,POSTO DE COMBUSTIVEIS AQUI BETIM LTDA,BETIM,JARDIM DA CIDADE,32604-245,523,MANUAL
19868,03.588.462/0001-60,RODOVIA BR-381 FERNAO DIAS,MG,-19.9708143,-44.18325970000001,,POSTO URANO LTDA,BETIM,SANTA CRUZ,32667-465,S/N,MANUAL
15132,20.256.228/0001-54,RODOVIA BR-381 FERNAO DIAS,MG,-19.96282249999999,-44.16502089999999,,POSTO PAMPAS LTDA,BETIM,BETIM INDUSTRIAL,32670-420,S/N,MANUAL
19577,13.117.591/0004-76,RUA ESPIRITO SANTO,MG,-19.9502993,-44.1805145,,ABC DISTRIBUICAO DE PETROLEO LTDA,BETIM,DECAMAO,32603-064,173,Manual
14355,15.313.045/0001-93,AVENIDA BANDEIRANTES,MG,-19.9658627,-44.18203649999998,,POSTO PANAMERA LTDA,BETIM,CHACARA,32670-355,1155,MANUAL
19588,26.918.955/0001-16,AVENIDA DAS AMERICAS,MG,-19.97100449999999,-44.19191469999998,,POSTO ABRIL DAS AMERICAS LTDA,BETIM,CENTRO,32600-170,670,MANUAL
15043,01.346.852/0001-06,RUA RIO MADEIRA,MG,-19.96567579999998,-44.1385856,,POSTO ALMEIDA MELO LTDA,BETIM,SANTA CRUZ,32667-305,890,MANUAL
14673,03.250.119/0001-00,AVENIDA JUIZ MARCO TULIO ISAAC,MG,-19.9429972,-44.16033450000001,,POSTO JR DE BETIM LTDA,BETIM,JD DAS ALTEROSAS,32678-460,5605,MANUAL
15266,13.721.927/0001-62,RUA MARECHAL FLORIANO PEIXOTO,MG,-19.73935850000001,-45.2532072,,AVANT BOM DESPACHO COMBUSTIVEIS LTDA,BOM DESPACHO,CENTRO,35630-034,81,MANUAL
18675,08.371.948/0002-46,AVENIDA RIO DE JANEIRO,MG,-19.7448776,-45.277954,,PETROLAGOS COMBUSTIVEIS LTDA,BOM DESPACHO,SAO VICENTE,35600-000,415,Manual
14690,19.432.638/0001-20,RUA DO ROSARIO,MG,-19.7477774,-45.2517547,,POSTO MIGUEL E MOREIRA LTDA,BOM DESPACHO,SAO JOAO,35600-000,564,Manual
18418,18.810.176/0015-70,AVENIDA DAS PALMEIRAS,MG,-19.74061910000001,-45.2553271,,COOPERATIVA AGROPECUARIA DE BOM DESPACHO LTDA,BOM DESPACHO,CENTRO,35600-000,12,MANUAL
18439,30.751.676/0004-20,AVENIDA DOUTOR JUCA,MG,-19.7440999,-45.2779304,,POSTO SANTANENSE LTDA,BOM DESPACHO,SAO GERALDO,35636-068,140,Manual
16858,71.161.798/0001-00,RUA DO ROSARIO,MG,-19.74399979999997,-45.25650839999999,,POSTO DE COMBUSTIVEIS R B LTDA,BOM DESPACHO,CENTRO,35600-000,455,MANUAL
18237,03.647.197/0001-43,RUA DO ROSARIO,MG,-19.747023,-45.2582156,,C & V COMERCIAL LTDA,BOM DESPACHO,JARDIM AMERICA,35633-162,1224,Manual
14872,07.657.412/0001-48,RODOVIA MG 164,MG,-19.7486338,-45.25846010000001,,VAP AUTO POSTO E LOGISTICA LTDA,BOM DESPACHO,JARAGUA,35600-000,S/N,MANUAL
14381,71.404.339/0001-00,RUA DO ROSARIO,MG,-19.7542005,-45.2596442,,POSTO BOM DESPACHO LTDA,BOM DESPACHO,SAO JOSE,35600-000,1481,MANUAL
15805,13.117.591/0003-95,AVENIDA SAO JOAO,MG,-20.8975479,-45.26734949999999,,ABC DISTRIBUICAO DE PETROLEO LTDA,CAMPO BELO,CENTRO,37270-000,825,MANUAL
17029,20.874.277/0004-01,RUA JOAO MARTINS DINIZ,MG,-20.8911342,-45.3396339,,PETROFILTROS LTDA,CAMPO BELO,AEROPORTO,37270-000,786,MANUAL
17168,21.804.120/0003-83,AVENIDA BELO HORIZONTE,MG,-20.9050284,-45.28076219999999,,AUTO POSTO AGLE LTDA,CAMPO BELO,CENTENARIO,37270-000,1090,MANUAL
18051,45.559.232/0001-12,RUA ANTONIO AUGUSTO PINHEIRO,MG,-20.8999924,-45.2603256,,AUTO POSTO GASOL+ LTDA,CAMPO BELO,SAO SEBASTIAO,37270-000,38,Manual
14677,17.756.002/0001-08,RUA JOAO PINHEIRO,MG,-20.892721,-45.27318310000001,,HMAX COMBUSTIVEIS E LUBRIFICANTES LTDA,CAMPO BELO,CENTRO,37270-000,377,MANUAL
14257,40.165.592/0001-16,AVENIDA AFONSO PENA,MG,-20.8937603,-45.2727243,,AUTO POSTO TUPY CAMPO BELO LTDA,CAMPO BELO,CENTRO,37270-000,423,Manual
15807,21.804.120/0005-45,RUA PRUDENTE DE MORAIS,MG,-20.88949350000002,-45.27733899999999,,AUTO POSTO AGLE LTDA,CAMPO BELO,CENTRO,37270-000,51,MANUAL
16542,17.756.002/0002-99,AVENIDA AFONSO PENA,MG,-20.8934528,-45.2606728,,HMAX COMBUSTIVEIS E LUBRIFICANTES LTDA,CAMPO BELO,CENTRO,37270-000,1550,Manual
19799,18.182.667/0001-18,AVENIDA AFONSO PENA,MG,-20.89381359999999,-45.27056479999998,,SOCIEDADE COSTA CAMPOS LTDA,CAMPO BELO,CENTRO,37270-000,640,MANUAL
14004,10.377.791/0001-27,AVENIDA JOAO CAETANO NASCIMENTO,MG,-19.79720549999999,-42.13826539999999,,RPI - REDE DE POSTOS ITAUNA LTDA,CARATINGA,LIMOEIRO,35300-104,712,MANUAL
16514,42.978.668/0001-58,PRACA CESARIO ALVIM,MG,-19.7902989,-42.14158509999999,,J MENDES DE AQUINO & CIA. LTDA,CARATINGA,"",35300-036,80,MANUAL
20009,04.637.870/0001-27,AVENIDA PRESIDENTE TANCREDO NEVES,MG,-19.78110279999999,-42.13304959999999,,CIMINI PRAIS CIA LTDA - ME,CARATINGA,SALATIEL,35300-543,1243,MANUAL
15598,47.307.581/0001-72,RUA DONA JULICA,MG,-19.7903318,-42.1378946,,CANARINHO COMBUSTIVEIS LTDA,CARATINGA,CENTRO,35300-038,115,Manual
19241,05.910.170/0001-27,AVENIDA JOAO CAETANO DO NASCIMENTO,MG,-19.7905551,-42.13662130000001,,POSTO MALUQUINHO LTDA,CARATINGA,SANTA ZITA,35300-104,5,MANUAL
14608,11.533.358/0001-04,AVENIDA DARIO DE ANUNCIACAO GROSSI,MG,-19.7782485,-42.1368935,,POSTO DE COMBUSTIVEIS TEIXEIRA LTDA,CARATINGA,SALATIEL,35304-210,139,Manual
18366,13.569.064/0016-36,AVENIDA JOAO CAETANO NASCIMENTO,MG,-19.80128300000002,-42.13834610000001,,REDE HG COMBUSTIVEIS LTDA.,CARATINGA,LIMOEIRO,35300-104,1200,MANUAL
16387,23.981.936/0001-46,AVENIDA JOAO CAETANO NASCIMENTO,MG,-19.80219019999998,-42.1363618,,CARATINGA COMBUSTIVEIS LTDA,CARATINGA,LIMOEIRO,35300-104,1225,MANUAL
15600,71.355.341/0001-28,AVENIDA JULIA KUBITSCHEK,MG,-20.50407480000001,-43.8545968,,AUTO POSTO TURISTA LTDA,CONGONHAS,CENTRO,36410-084,426,MANUAL
17782,03.591.406/0001-84,RODOVIA BR-040,MG,-20.53407129999999,-43.8218588,,LOC - CACHAPUZ LTDA,CONGONHAS,IPIRANGA,36412-330,KM 610,MANUAL
19112,03.156.454/0001-44,AVENIDA JULIA KUBITSCHEK,MG,-20.5070436,-43.8508248,,REDE RETA LTDA,CONGONHAS,CENTRO,36415-000,947,MANUAL
17163,14.141.582/0001-30,RODOVIA BR 040 KM 608,MG,-20.4819096,-43.8405797,,POSTO ESTANCIA REAL LTDA,CONGONHAS,CAMPO DAS FLORES,36415-000,SN,Manual
16122,41.710.021/0001-88,AVENIDA JULIA KUBITSCHEK,MG,-20.50998400000001,-43.84664359999999,,AUTO POSTO CONGONHAS LTDA,CONGONHAS,CENTRO,36415-000,1512,MANUAL
19339,23.353.830/0001-06,RODOVIA BR 040 - KM 608,MG,-20.48289439999999,-43.83904079999999,,AUTO POSTO COMERCIO E SERVICOS SANTANA LTDA,CONGONHAS,CAMPO DAS FLORES,36415-000,S/N,MANUAL
16404,33.632.981/0001-49,RODOVIA BR-040,MG,-20.56159339999999,-43.81193969999998,,POSTO BEIEL LTDA,CONGONHAS,JOAQUIM MURTINHO,36412-350,S/N,MANUAL
19282,16.857.013/0002-00,RODOVIA MG 30,MG,-20.5012099,-43.86049520000001,,POSTO ALICATE LTDA,CONGONHAS,ZONA RURAL,36415-000,S/N,MANUAL
17500,38.617.189/0001-39,AVENIDA FURTADO,MG,-20.66368800000001,-43.79663310000001,,"POSTO ZN COMBUSTÃVEIS E LUBRIFICANTES LTDA,",CONSELHEIRO LAFAIETE,CENTRO,36400-000,240,MANUAL
18860,19.720.564/0001-27,RODOVIA BR-040,MG,-20.648615,-43.80923300000001,,POSTO DE COMBUSTIVEIS LETICIA LTDA.,CONSELHEIRO LAFAIETE,SANTA CRUZ,36407-330,24407,MANUAL
15286,23.325.822/0001-48,PR GETULIO VARGAS,MG,-20.66194209999999,-43.78768760000001,,POSTO POP LTDA,CONSELHEIRO LAFAIETE,CENTRO,36400-001,121,MANUAL
18954,30.866.182/0001-49,PRACA DA BANDEIRA,MG,-20.6663012,-43.7956951,,POSTO DE COMBUSTIVEL VIA PRACA DA BANDEIRA LTDA,CONSELHEIRO LAFAIETE,CARIJOS,36406-113,1,MANUAL
19664,05.248.606/0001-64,"AVENIDA FURTADO,",MG,-20.66479960000002,-43.7964881,,POSTO IRMAOS TRINDADE LTDA,CONSELHEIRO LAFAIETE,CENTRO,36400-000,372,MANUAL
19513,04.973.540/0001-02,RUA JOSE FELICIO CARDOSO,MG,-20.66329859999998,-43.78153069999999,,POSTO MONTEIRO LTDA,CONSELHEIRO LAFAIETE,JARDIM AMERICA,36400-001,172,MANUAL
14455,01.708.132/0002-16,R BARAO DE POUSO ALEGRE,MG,-20.665531,-43.8040288,,POSTO ELOHIM LTDA,CONSELHEIRO LAFAIETE,SAO DIMAS,36400-000,701,Manual
17521,21.596.291/0001-00,AVENIDA OLIMPIO GARCIA,MG,-19.95007789999999,-44.03958749999999,,POSTO NORTE SUL LTDA,CONTAGEM,CID JD ELDORADO,32315-140,1100,MANUAL
19266,21.625.728/0001-89,RUA RODRIGUES DA CUNHA,MG,-19.8841793,-44.02863669999999,,POSTO FELIPE LTDA,CONTAGEM,BALNEAR DA RESSACA,32113-340,611,MANUAL
18326,26.069.144/0001-98,RUA NOSSA SENHORA DA CONCEICAO,MG,-19.8350988,-44.1530707,,COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES CUNHA LTDA,CONTAGEM,CENTRO,32044-000,259,Manual
15197,17.158.627/0001-78,AVENIDA CORONEL BENJAMIM GUIMARAES,MG,-19.9796326,-44.04073169999997,,POSTO OLEGARIO MACIEL LTDA,CONTAGEM,DISTRITO INDUSTRIAL,32223-000,2288,MANUAL
17490,04.373.546/0001-49,AVENIDA HELENA DE VASCONCELOS COSTA,MG,-19.92167019999999,-44.05908890000001,,FARIA REVENDEDORA DE COMBUSTIVEIS LTDA,CONTAGEM,CINCAO,32371-685,4514,MANUAL
16353,32.411.816/0001-02,RUA DAMAS RIBEIRO,MG,-19.93390540000002,-44.0381592,,RD POSTO DE COMBUSTIVEL LTDA,CONTAGEM,ELDORADO,32310-470,300,MANUAL
14529,02.973.900/0001-40,RUA MANOEL PINHEIRO DINIZ,MG,-19.913523,-44.07605999999999,,POSTO TRES BARRAS LTDA,CONTAGEM,PLANO DIR CONTAGEM,32041-140,525,MANUAL
17589,23.234.230/0001-10,RODOVIA BR-381,MG,-19.9580525,-44.0605898,,SOCIEDADE COMERCIAL SANTA MARIA LTDA.,CONTAGEM,RIACHO DAS PEDRAS,32280-680,2800,MANUAL
19788,64.438.708/0001-01,AVENIDA CORONEL JOVE SOARES NOGUEIRA,MG,-19.95935409999998,-44.03659440000002,,CCA COMERCIAL DE COMBUSTIVEIS AUTOMOTIVOS LTDA,CONTAGEM,INCONFIDENTES,32260-470,300,MANUAL
15076,01.928.075/0186-51,RODOVIA BR-381,MG,-19.9576612,-44.06586670000002,,DMA DISTRIBUIDORA S/A,CONTAGEM,RIACHO DAS PEDRAS,32280-680,3700,MANUAL
15927,01.333.257/0001-28,AVENIDA TITO FULGENCIO,MG,-19.96716670000002,-44.01418669999997,,POSTO TROVAO LTDA,CONTAGEM,JARDIM INDUSTRIAL,32215-000,1189,MANUAL
18566,25.865.312/0001-99,AVENIDA COLUMBIA,MG,-19.95147950000001,-44.0680202,,AUTO POSTO DAS ALTURAS LTDA,CONTAGEM,RIACHO DAS PEDRAS,32280-670,540,MANUAL
16927,20.415.295/0023-80,AVENIDA HELENA DE VASCONCELOS COSTA,MG,-19.9073051,-44.04817810000001,,REDE DOM PEDRO DE POSTOS LTDA.,CONTAGEM,CINCAO,32371-685,1235,MANUAL
15441,42.814.020/0001-46,AVENIDA JOAO SOARES,MG,-19.84264630000001,-44.01838649999998,,POSTO LOURA EMPREENDIMENTOS LTDA,CONTAGEM,PARQUE XANGRI LA,32186-000,1024,MANUAL
15557,00.671.320/0001-73,RUA CORONEL AUGUSTO CAMARGOS,MG,-19.91860429999999,-44.0840322,,FERREIRA PARTICIPACOES E EMPREENDIMENTOS LTDA,CONTAGEM,NSRA DO CARMO,32015-740,301,MANUAL
20003,19.376.275/0001-52,AVENIDA TEREZA CRISTINA,MG,-19.9716993,-44.02328280000001,,POSTO DE COMBUSTIVEL VIA LTDA,CONTAGEM,JARDIM INDUSTRIAL,32215-150,2796,MANUAL
16749,21.644.802/0001-04,PRACA MARILIA DE DIRCEU,MG,-19.9546375,-44.03816749999999,,POSTO LABAREDA LTDA,CONTAGEM,INCONFIDENTES,32260-220,90,MANUAL
15232,05.655.316/0001-35,AVENIDA JOAO CESAR DE OLIVEIRA,MG,-19.9386115,-44.05754680000002,,VENETO EMPREENDIMENTO COMERCIAL LTDA,CONTAGEM,NOVO ELDORADO,32341-001,4125,MANUAL
19824,02.738.100/0001-45,AVENIDA PRINCESA IZABEL,MG,-19.87464549999999,-44.02574240000001,,POSTO SUPREMO LTDA,CONTAGEM,PARQUE RECREIO,32110-000,320,MANUAL
15579,25.158.934/0001-87,RODOVIA BR-040,MG,-19.91699719999999,-44.03759850000001,,POSTO LUIZA LTDA,CONTAGEM,MORADA NOVA,32145-480,318,MANUAL
17646,21.637.467/0001-17,RUA CARDEAL ARCO VERDE,MG,-19.92500770000002,-44.03148720000001,,POSTO ARCO VERDE LTDA,CONTAGEM,ELDORADINHO,32060-514,909,MANUAL
14143,06.002.819/0001-74,VIA EXPRESSA,MG,-19.9267012,-44.116995,,POSTO ZEPPE GRAND PRIX LTDA,CONTAGEM,BITACULA E PEROBAS,32371-190,3,Manual
18211,03.812.019/0004-73,AVENIDA SEVERINO BALLESTEROS,MG,-19.88981820000001,-44.0389247,,EMPREENDIMENTOS BRITO LIMA LTDA,CONTAGEM,GUANABARA,32145-480,256,MANUAL
19989,40.819.143/0001-44,PRACA LOUIS ENSCH,MG,-19.948733,-44.01119209999998,,POSTO PORTAL DE CONTAGEM LTDA,CONTAGEM,CIDADE INDUSTRIAL,32210-050,40,MANUAL
15572,15.218.502/0001-60,VIA EXPRESSA DE CONTAGEM,MG,-19.92957139999998,-44.07715379999998,,POSTO VILA PICA PAU LTDA,CONTAGEM,BERNARDO MONTEIRO,32070-005,6900,MANUAL
19222,06.341.290/0001-13,VIA EXPRESSA FRANCISCO CLEUTON LOPES,MG,-19.92988739999998,-44.07706869999998,,POSTO ZEPPE OASIS LTDA,CONTAGEM,AGUA BRANCA,32370-485,2600,MANUAL
15475,20.415.295/0025-41,AVENIDA HELENA DE VASCONCELOS COSTA,MG,-19.9079106,-44.0480941,,REDE DOM PEDRO DE POSTOS LTDA.,CONTAGEM,CINCAO,32371-685,1240,Manual
19862,05.907.822/0020-37,RUA VINTE E UM,MG,-19.5244806,-42.6138137,,AUTO POSTO REDE SOUZA LTDA,CORONEL FABRICIANO,SANTA TEREZINHA,35171-140,40,Manual
18356,14.963.238/0001-27,AVENIDA PRESIDENTE TANCREDO DE ALMEIDA NEVES,MG,-19.52226559999999,-42.6324614,,COMERCIAL DE COMBUSTIVEIS VAM LTDA,CORONEL FABRICIANO,TODOS OS SANTOS,35170-054,792,MANUAL
16856,04.884.260/0001-28,AVENIDA TANCREDO NEVES,MG,-19.5089424,-42.6078281,,POSTO LEVE LTDA,CORONEL FABRICIANO,CALADINHO,35170-056,4143,Manual
16307,17.006.537/0006-76,AVENIDA MAGALHAES PINTO,MG,-19.50261620000001,-42.63211920000001,,POSTO GT LTDA,CORONEL FABRICIANO,SEN.MELO VIANA,35170-097,2257,MANUAL
18891,04.900.773/0001-85,AVENIDA TANCREDO DE ALMEIDA NEVES,MG,-19.50215969999999,-42.59837669999998,,COMERCIAL DE COMBUSTIVEIS CRISTAL LTDA,CORONEL FABRICIANO,CALADINHO DE CIMA,35171-302,5417,MANUAL
16639,17.110.310/0001-61,AVENIDA GERALDO INACIO,MG,-19.49571670000001,-42.63347859999999,,COMERCIAL DE COMBUSTIVEIS MELO VIANA LTDA,CORONEL FABRICIANO,MELO VIANA,35170-151,1893,MANUAL
17342,02.736.839/0001-18,AVENIDA TANCREDO DE ALMEIDA NEVES,MG,-19.5118579,-42.61024920000001,,AUTO POSTO IRMÃOS PORTILHO LTDA.,CORONEL FABRICIANO,MORADA DO VALE,35171-302,3744,MANUAL
18588,01.134.763/0001-98,AVENIDA ANTONIO OLINTO,MG,-18.76692299999999,-44.4294645,,POSTO PASSOS & MONTEIRO LTDA,CURVELO,CENTRO,35790-000,1109,MANUAL
15047,14.484.066/0001-09,RUA JOAQUIM FELICIO,MG,-18.75296489999999,-44.43271720000001,,DISTRIBUIDORA DE PETROLEO MENDES LTDA,CURVELO,CENTRO,35790-000,402,MANUAL
16171,07.682.613/0002-86,AVENIDA ANTONIO OLINTO,MG,-18.75975349999999,-44.42957010000001,,COMERCIAL DE PETROLEO VEREDAS LTDA,CURVELO,CENTRO,35790-000,298,MANUAL
18007,14.096.783/0001-63,AVENIDA JK,MG,-18.7478375,-44.4228491,,JK COMÃRCIO DE COMBUSTIVEIS LTDA,CURVELO,PASSAGINHA,35790-000,600,MANUAL
16257,19.790.195/0001-49,AVENIDA ANTONIO OLINTO,MG,-18.76150920000001,-44.42928150000001,,AUTO POSTO VIANA LTDA,CURVELO,CENTRO,35790-000,475,MANUAL
18974,19.991.355/0001-18,AVENIDA ANTONIO OLINTO,MG,-18.7696026,-44.4301656,,POSTO TREVINHO LTDA,CURVELO,CENTRO,35790-000,1410,Manual
19601,19.790.443/0001-51,RUA DESEMBARGADOR BARATA,MG,-18.7516589,-44.42771279999999,,MINAS CENTRAL COMERCIO E SERVICOS LTDA,CURVELO,CENTRO,35790-000,10,MANUAL
18105,03.394.890/0001-51,RUA AFONSO PENA,MG,-18.75538819999999,-44.4360087,,POSTO LODETHI LTDA,CURVELO,CENTRO,35790-123,750,MANUAL
15722,19.986.041/0001-27,RODOVIA BR 135,MG,-18.77375149999999,-44.43835110000001,,CORREA & ALVARES LTDA,CURVELO,VILA DE LOURDES,35790-000,S N,MANUAL
14754,09.688.747/0001-59,AVENIDA GOVERNADOR MAGALHAES PINTO,MG,-20.14042899999999,-44.87722049999999,,DP AUTO POSTO LTDA,DIVINOPOLIS,NITEROI,35500-220,338,MANUAL
19089,03.646.801/0001-17,RUA MARQUES DE OLINDA,MG,-20.15383500000002,-44.90298749999999,,AUTO POSTO OLINDA LTDA,DIVINOPOLIS,SAO JOSE,35501-222,501,MANUAL
15117,31.312.924/0001-57,RUA CASTRO ALVES,MG,-20.1618991,-44.904959,,PAREBEM POSTO SAO JOSE LTDA.,DIVINOPOLIS,SAO JOSE,35501-285,1655,Manual
18386,17.182.997/0001-40,AVENIDA GETULIO VARGAS,MG,-20.1444458,-44.8864787,,AUTO POSTO CENTER EIRELI - EPP,DIVINOPOLIS,CENTRO,35500-024,535,Manual
